step,time_s,red_score,looming,visible,attack,mode,danger_score,forward_velocity,dragonfly_state
2324,0.23239999999999073,0.0,0.0,False,False,normal,0.0,9.304678285746828,rest
2325,0.23249999999999071,0.0,0.0,False,False,normal,0.0,9.304935538762875,rest
2326,0.2325999999999907,0.0,0.0,False,False,normal,0.0,9.305198050930692,rest
2327,0.2326999999999907,0.0,0.0,False,False,normal,0.0,9.305464414121165,rest
2328,0.23279999999999068,0.0,0.0,False,False,normal,0.0,9.305732552689905,rest
2329,0.23289999999999067,0.0,0.0,False,False,normal,0.0,9.306000616869673,rest
2330,0.23299999999999066,0.0,0.0,False,False,normal,0.0,9.306267315403883,rest
2331,0.23309999999999065,0.0,0.0,False,False,normal,0.0,9.30653395271661,rest
2332,0.23319999999999064,0.0,0.0,False,False,normal,0.0,9.30680236491184,rest
2333,0.23329999999999063,0.0,0.0,False,False,normal,0.0,9.30707438588722,rest
2334,0.23339999999999061,0.0,0.0,False,False,normal,0.0,9.307351408019317,rest
2335,0.2334999999999906,0.0,0.0,False,False,normal,0.0,9.307633268475623,rest
2336,0.2335999999999906,0.0,0.0,False,False,normal,0.0,9.30792011528047,rest
2337,0.23369999999999058,0.0,0.0,False,False,normal,0.0,9.308211121951658,rest
2338,0.23379999999999057,0.0,0.0,False,False,normal,0.0,9.308506402098354,rest
2339,0.23389999999999056,0.0,0.0,False,False,normal,0.0,9.308806332184837,rest
2340,0.23399999999999055,0.0,0.0,False,False,normal,0.0,9.309111231801994,rest
2341,0.23409999999999054,0.0,0.0,False,False,normal,0.0,9.30942075957338,rest
2342,0.23419999999999053,0.0,0.0,False,False,normal,0.0,9.30973515699473,rest
2343,0.23429999999999052,0.0,0.0,False,False,normal,0.0,9.310053938511032,rest
2344,0.2343999999999905,0.0,0.0,False,False,normal,0.0,9.310376950064867,rest
2345,0.2344999999999905,0.0,0.0,False,False,normal,0.0,9.310705098429496,rest
2346,0.23459999999999048,0.0,0.0,False,False,normal,0.0,9.31103884869113,rest
2347,0.23469999999999047,0.0,0.0,False,False,normal,0.0,9.311378266883919,rest
2348,0.23479999999999046,0.0,0.0,False,False,normal,0.0,9.311723045392863,rest
2349,0.23489999999999045,0.0,0.0,False,False,normal,0.0,9.312072553928859,rest
2350,0.23499999999999044,0.0,0.0,False,False,normal,0.0,9.312425114336051,rest
2351,0.23509999999999043,0.0,0.0,False,False,normal,0.0,9.312778570384824,rest
2352,0.23519999999999042,0.0,0.0,False,False,normal,0.0,9.313132128464135,rest
2353,0.2352999999999904,0.0,0.0,False,False,normal,0.0,9.313486126158875,rest
2354,0.2353999999999904,0.0,0.0,False,False,normal,0.0,9.313842244374271,rest
2355,0.23549999999999038,0.0,0.0,False,False,normal,0.0,9.314201900757656,rest
2356,0.23559999999999037,0.0,0.0,False,False,normal,0.0,9.314566130580177,rest
2357,0.23569999999999036,0.0,0.0,False,False,normal,0.0,9.314935443033445,rest
2358,0.23579999999999035,0.0,0.0,False,False,normal,0.0,9.3153088438203,rest
2359,0.23589999999999034,0.0,0.0,False,False,normal,0.0,9.315685276721817,rest
2360,0.23599999999999033,0.0,0.0,False,False,normal,0.0,9.316063282585782,rest
2361,0.23609999999999032,0.0,0.0,False,False,normal,0.0,9.316442403339462,rest
2362,0.2361999999999903,0.0,0.0,False,False,normal,0.0,9.316823926406943,rest
2363,0.2362999999999903,0.0,0.0,False,False,normal,0.0,9.317208981679096,rest
2364,0.23639999999999028,0.0,0.0,False,False,normal,0.0,9.317598439055315,rest
2365,0.23649999999999027,0.0,0.0,False,False,normal,0.0,9.317992752731465,rest
2366,0.23659999999999026,0.0,0.0,False,False,normal,0.0,9.318391859682096,rest
2367,0.23669999999999025,0.0,0.0,False,False,normal,0.0,9.318794371585804,rest
2368,0.23679999999999024,0.0,0.0,False,False,normal,0.0,9.319198894246977,rest
2369,0.23689999999999023,0.0,0.0,False,False,normal,0.0,9.319603690615866,rest
2370,0.23699999999999022,0.0,0.0,False,False,normal,0.0,9.32000935391467,rest
2371,0.2370999999999902,0.0,0.0,False,False,normal,0.0,9.32041666761855,rest
2372,0.2371999999999902,0.0,0.0,False,False,normal,0.0,9.32082647233418,rest
2373,0.23729999999999019,0.0,0.0,False,False,normal,0.0,9.321239434029355,rest
2374,0.23739999999999017,0.0,0.0,False,False,normal,0.0,9.321655848992844,rest
2375,0.23749999999999016,0.0,0.0,False,False,normal,0.0,9.322075582940851,rest
2376,0.23759999999999015,0.0,0.0,False,False,normal,0.0,9.322497166318083,rest
2377,0.23769999999999014,0.0,0.0,False,False,normal,0.0,9.32292071293613,rest
2378,0.23779999999999013,0.0,0.0,False,False,normal,0.0,9.32334528092383,rest
2379,0.23789999999999012,0.0,0.0,False,False,normal,0.0,9.323770508502324,rest
2380,0.2379999999999901,0.0,0.0,False,False,normal,0.0,9.324196601603331,rest
2381,0.2380999999999901,0.0,0.0,False,False,normal,0.0,9.324624058957404,rest
2382,0.2381999999999901,0.0,0.0,False,False,normal,0.0,9.325053358355959,rest
2383,0.23829999999999008,0.0,0.0,False,False,normal,0.0,9.325484697742683,rest
2384,0.23839999999999006,0.0,0.0,False,False,normal,0.0,9.325919460803727,rest
2385,0.23849999999999005,0.0,0.0,False,False,normal,0.0,9.32635710178401,rest
2386,0.23859999999999004,0.0,0.0,False,False,normal,0.0,9.326796502143718,rest
2387,0.23869999999999003,0.0,0.0,False,False,normal,0.0,9.327236023684643,rest
2388,0.23879999999999002,0.0,0.0,False,False,normal,0.0,9.327674416041505,rest
2389,0.23889999999999,0.0,0.0,False,False,normal,0.0,9.328110892593493,rest
2390,0.23899999999999,0.0,0.0,False,False,normal,0.0,9.328545051244452,rest
2391,0.23909999999999,0.0,0.0,False,False,normal,0.0,9.328976706859573,rest
2392,0.23919999999998998,0.0,0.0,False,False,normal,0.0,9.32940571515834,rest
2393,0.23929999999998997,0.0,0.0,False,False,normal,0.0,9.32983185192619,rest
2394,0.23939999999998995,0.0,0.0,False,False,normal,0.0,9.330254763320161,rest
2395,0.23949999999998994,0.0,0.0,False,False,normal,0.0,9.330672879457868,rest
2396,0.23959999999998993,0.0,0.0,False,False,normal,0.0,9.331084366972949,rest
2397,0.23969999999998992,0.0,0.0,False,False,normal,0.0,9.331488945281494,rest
2398,0.2397999999999899,0.0,0.0,False,False,normal,0.0,9.331887557204356,rest
2399,0.2398999999999899,0.0,0.0,False,False,normal,0.0,9.332281751901798,rest
2400,0.2399999999999899,0.0,0.0,False,False,normal,0.0,9.332673111083933,rest
2401,0.24009999999998988,0.0,0.0,False,False,normal,0.0,9.333062842162308,rest
2402,0.24019999999998987,0.0,0.0,False,False,normal,0.0,9.333451578846015,rest
2403,0.24029999999998986,0.0,0.0,False,False,normal,0.0,9.333839384348929,rest
2404,0.24039999999998984,0.0,0.0,False,False,normal,0.0,9.334224722587562,rest
2405,0.24049999999998983,0.0,0.0,False,False,normal,0.0,9.334605524182267,rest
2406,0.24059999999998982,0.0,0.0,False,False,normal,0.0,9.33498114081346,rest
2407,0.2406999999999898,0.0,0.0,False,False,normal,0.0,9.335352166269374,rest
2408,0.2407999999999898,0.0,0.0,False,False,normal,0.0,9.335719903106387,rest
2409,0.2408999999999898,0.0,0.0,False,False,normal,0.0,9.336085819650267,rest
2410,0.24099999999998978,0.0,0.0,False,False,normal,0.0,9.336451130701963,rest
2411,0.24109999999998977,0.0,0.0,False,False,normal,0.0,9.336816557730339,rest
2412,0.24119999999998976,0.0,0.0,False,False,normal,0.0,9.337182262314219,rest
2413,0.24129999999998974,0.0,0.0,False,False,normal,0.0,9.337546680090046,rest
2414,0.24139999999998973,0.0,0.0,False,False,normal,0.0,9.337907757074287,rest
2415,0.24149999999998972,0.0,0.0,False,False,normal,0.0,9.33826484286877,rest
2416,0.2415999999999897,0.0,0.0,False,False,normal,0.0,9.33861849074648,rest
2417,0.2416999999999897,0.0,0.0,False,False,normal,0.0,9.338969924081617,rest
2418,0.2417999999999897,0.0,0.0,False,False,normal,0.0,9.339320503326716,rest
2419,0.24189999999998968,0.0,0.0,False,False,normal,0.0,9.339671322195887,rest
2420,0.24199999999998967,0.0,0.0,False,False,normal,0.0,9.340022984564268,rest
2421,0.24209999999998966,0.0,0.0,False,False,normal,0.0,9.340375559644055,rest
2422,0.24219999999998965,0.0,0.0,False,False,normal,0.0,9.340727367057985,rest
2423,0.24229999999998963,0.0,0.0,False,False,normal,0.0,9.341076310712955,rest
2424,0.24239999999998962,0.0,0.0,False,False,normal,0.0,9.341421763397898,rest
2425,0.2424999999999896,0.0,0.0,False,False,normal,0.0,9.341764036426184,rest
2426,0.2425999999999896,0.0,0.0,False,False,normal,0.0,9.34210403396017,rest
2427,0.2426999999999896,0.0,0.0,False,False,normal,0.0,9.342442932244133,rest
2428,0.24279999999998958,0.0,0.0,False,False,normal,0.0,9.342781879618137,rest
2429,0.24289999999998957,0.0,0.0,False,False,normal,0.0,9.34312176979754,rest
2430,0.24299999999998956,0.0,0.0,False,False,normal,0.0,9.343463119154313,rest
2431,0.24309999999998955,0.0,0.0,False,False,normal,0.0,9.343806049236271,rest
2432,0.24319999999998954,0.0,0.0,False,False,normal,0.0,9.344148906621331,rest
2433,0.24329999999998952,0.0,0.0,False,False,normal,0.0,9.344490405637005,rest
2434,0.2433999999999895,0.0,0.0,False,False,normal,0.0,9.344830167628558,rest
2435,0.2434999999999895,0.0,0.0,False,False,normal,0.0,9.3451684819364,rest
2436,0.2435999999999895,0.0,0.0,False,False,normal,0.0,9.345505971184705,rest
2437,0.24369999999998948,0.0,0.0,False,False,normal,0.0,9.345843301619968,rest
2438,0.24379999999998947,0.0,0.0,False,False,normal,0.0,9.346180986481832,rest
2439,0.24389999999998946,0.0,0.0,False,False,normal,0.0,9.346519293235696,rest
2440,0.24399999999998945,0.0,0.0,False,False,normal,0.0,9.346858241363611,rest
2441,0.24409999999998944,0.0,0.0,False,False,normal,0.0,9.347197663079248,rest
2442,0.24419999999998943,0.0,0.0,False,False,normal,0.0,9.347535881871266,rest
2443,0.24429999999998941,0.0,0.0,False,False,normal,0.0,9.347871758281393,rest
2444,0.2443999999999894,0.0,0.0,False,False,normal,0.0,9.348205224666167,rest
2445,0.2444999999999894,0.0,0.0,False,False,normal,0.0,9.348536970908823,rest
2446,0.24459999999998938,0.0,0.0,False,False,normal,0.0,9.3488680304782,rest
2447,0.24469999999998937,0.0,0.0,False,False,normal,0.0,9.349199428107088,rest
2448,0.24479999999998936,0.0,0.0,False,False,normal,0.0,9.349531945466143,rest
2449,0.24489999999998935,0.0,0.0,False,False,normal,0.0,9.349866016323565,rest
2450,0.24499999999998934,0.0,0.0,False,False,normal,0.0,9.350201733255103,rest
2451,0.24509999999998933,0.0,0.0,False,False,normal,0.0,9.350538930771119,rest
2452,0.24519999999998932,0.0,0.0,False,False,normal,0.0,9.350875745273626,rest
2453,0.2452999999999893,0.0,0.0,False,False,normal,0.0,9.351210892853231,rest
2454,0.2453999999999893,0.0,0.0,False,False,normal,0.0,9.351544229420185,rest
2455,0.24549999999998928,0.0,0.0,False,False,normal,0.0,9.351876430117747,rest
2456,0.24559999999998927,0.0,0.0,False,False,normal,0.0,9.352208558388508,rest
2457,0.24569999999998926,0.0,0.0,False,False,normal,0.0,9.3525416940018,rest
2458,0.24579999999998925,0.0,0.0,False,False,normal,0.0,9.352876681075518,rest
2459,0.24589999999998924,0.0,0.0,False,False,normal,0.0,9.353214010199629,rest
2460,0.24599999999998923,0.0,0.0,False,False,normal,0.0,9.353553817611788,rest
2461,0.24609999999998922,0.0,0.0,False,False,normal,0.0,9.353895965827501,rest
2462,0.2461999999999892,0.0,0.0,False,False,normal,0.0,9.354238420290509,rest
2463,0.2462999999999892,0.0,0.0,False,False,normal,0.0,9.354579809655473,rest
2464,0.24639999999998918,0.0,0.0,False,False,normal,0.0,9.354919934418414,rest
2465,0.24649999999998917,0.0,0.0,False,False,normal,0.0,9.355259469329214,rest
2466,0.24659999999998916,0.0,0.0,False,False,normal,0.0,9.355599515311233,rest
2467,0.24669999999998915,0.0,0.0,False,False,normal,0.0,9.35594120745379,rest
2468,0.24679999999998914,0.0,0.0,False,False,normal,0.0,9.35628544647178,rest
2469,0.24689999999998913,0.0,0.0,False,False,normal,0.0,9.356632769595642,rest
2470,0.24699999999998912,0.0,0.0,False,False,normal,0.0,9.356983343899238,rest
2471,0.2470999999999891,0.0,0.0,False,False,normal,0.0,9.357337045505778,rest
2472,0.2471999999999891,0.0,0.0,False,False,normal,0.0,9.357691635676586,rest
2473,0.24729999999998908,0.0,0.0,False,False,normal,0.0,9.358045627905216,rest
2474,0.24739999999998907,0.0,0.0,False,False,normal,0.0,9.358398778622234,rest
2475,0.24749999999998906,0.0,0.0,False,False,normal,0.0,9.358751719772735,rest
2476,0.24759999999998905,0.0,0.0,False,False,normal,0.0,9.35910552953397,rest
2477,0.24769999999998904,0.0,0.0,False,False,normal,0.0,9.359461349527061,rest
2478,0.24779999999998903,0.0,0.0,False,False,normal,0.0,9.359820103766314,rest
2479,0.24789999999998902,0.0,0.0,False,False,normal,0.0,9.360182357039216,rest
2480,0.247999999999989,0.0,0.0,False,False,normal,0.0,9.360548298963296,rest
2481,0.248099999999989,0.0,0.0,False,False,normal,0.0,9.360917817707513,rest
2482,0.24819999999998898,0.0,0.0,False,False,normal,0.0,9.361288461196434,rest
2483,0.24829999999998897,0.0,0.0,False,False,normal,0.0,9.361658619124109,rest
2484,0.24839999999998896,0.0,0.0,False,False,normal,0.0,9.36202799339831,rest
2485,0.24849999999998895,0.0,0.0,False,False,normal,0.0,9.362397213767595,rest
2486,0.24859999999998894,0.0,0.0,False,False,normal,0.0,9.3627673495993,rest
2487,0.24869999999998893,0.0,0.0,False,False,normal,0.0,9.363139496033227,rest
2488,0.24879999999998892,0.0,0.0,False,False,normal,0.0,9.363514567841015,rest
2489,0.2488999999999889,0.0,0.0,False,False,normal,0.0,9.363893153701726,rest
2490,0.2489999999999889,0.0,0.0,False,False,normal,0.0,9.36427548658569,rest
2491,0.24909999999998889,0.0,0.0,False,False,normal,0.0,9.364659099520384,rest
2492,0.24919999999998887,0.0,0.0,False,False,normal,0.0,9.365042346962841,rest
2493,0.24929999999998886,0.0,0.0,False,False,normal,0.0,9.365424884729745,rest
2494,0.24939999999998885,0.0,0.0,False,False,normal,0.0,9.365807291755463,rest
2495,0.24949999999998884,0.0,0.0,False,False,normal,0.0,9.36619059287912,rest
2496,0.24959999999998883,0.0,0.0,False,False,normal,0.0,9.366575856542482,rest
2497,0.24969999999998882,0.0,0.0,False,False,normal,0.0,9.36696396141147,rest
2498,0.2497999999999888,0.0,0.0,False,False,normal,0.0,9.367355487088108,rest
2499,0.2498999999999888,0.0,0.0,False,False,normal,0.0,9.36775068647686,rest
2500,0.2499999999999888,0.0,0.0,False,False,normal,0.0,9.368146971501726,rest
2501,0.2500999999999888,0.0,0.0,False,False,normal,0.0,9.368542658526572,rest
2502,0.25019999999998876,0.0,0.0,False,False,normal,0.0,9.368937420468878,rest
2503,0.25029999999998875,0.0,0.0,False,False,normal,0.0,9.369331888342051,rest
2504,0.25039999999998874,0.0,0.0,False,False,normal,0.0,9.369727157192411,rest
2505,0.25049999999998873,0.0,0.0,False,False,normal,0.0,9.370124371019173,rest
2506,0.2505999999999887,0.0,0.0,False,False,normal,0.0,9.370524447074468,rest
2507,0.2506999999999887,0.0,0.0,False,False,normal,0.0,9.370927948927154,rest
2508,0.2507999999999887,0.0,0.0,False,False,normal,0.0,9.371335084816407,rest
2509,0.2508999999999887,0.0,0.0,False,False,normal,0.0,9.371743134923262,rest
2510,0.2509999999999887,0.0,0.0,False,False,normal,0.0,9.372150370037165,rest
2511,0.25109999999998867,0.0,0.0,False,False,normal,0.0,9.37255646194225,rest
2512,0.25119999999998865,0.0,0.0,False,False,normal,0.0,9.372962068702634,rest
2513,0.25129999999998864,0.0,0.0,False,False,normal,0.0,9.373368329831745,rest
2514,0.25139999999998863,0.0,0.0,False,False,normal,0.0,9.373776443325944,rest
2515,0.2514999999999886,0.0,0.0,False,False,normal,0.0,9.374187384198668,rest
2516,0.2515999999999886,0.0,0.0,False,False,normal,0.0,9.374601773323816,rest
2517,0.2516999999999886,0.0,0.0,False,False,normal,0.0,9.375019872621127,rest
2518,0.2517999999999886,0.0,0.0,False,False,normal,0.0,9.375438850920444,rest
2519,0.2518999999999886,0.0,0.0,False,False,normal,0.0,9.375856889809148,rest
2520,0.25199999999998857,0.0,0.0,False,False,normal,0.0,9.37627359874935,rest
2521,0.25209999999998856,0.0,0.0,False,False,normal,0.0,9.376689604642563,rest
2522,0.25219999999998854,0.0,0.0,False,False,normal,0.0,9.377106048484462,rest
2523,0.25229999999998853,0.0,0.0,False,False,normal,0.0,9.37752415931853,rest
2524,0.2523999999999885,0.0,0.0,False,False,normal,0.0,9.377944965661566,rest
2525,0.2524999999999885,0.0,0.0,False,False,normal,0.0,9.378369154798923,rest
2526,0.2525999999999885,0.0,0.0,False,False,normal,0.0,9.378797025547739,rest
2527,0.2526999999999885,0.0,0.0,False,False,normal,0.0,9.379225684959774,rest
2528,0.2527999999999885,0.0,0.0,False,False,normal,0.0,9.37965327661587,rest
2529,0.25289999999998847,0.0,0.0,False,False,normal,0.0,9.380079354059172,rest
2530,0.25299999999998846,0.0,0.0,False,False,normal,0.0,9.380504480300125,rest
2531,0.25309999999998845,0.0,0.0,False,False,normal,0.0,9.380929752656314,rest
2532,0.25319999999998843,0.0,0.0,False,False,normal,0.0,9.381356369379642,rest
2533,0.2532999999999884,0.0,0.0,False,False,normal,0.0,9.381785339618842,rest
2534,0.2533999999999884,0.0,0.0,False,False,normal,0.0,9.382217341477828,rest
2535,0.2534999999999884,0.0,0.0,False,False,normal,0.0,9.382649731236183,rest
2536,0.2535999999999884,0.0,0.0,False,False,normal,0.0,9.383080845920137,rest
2537,0.2536999999999884,0.0,0.0,False,False,normal,0.0,9.383510357993865,rest
2538,0.25379999999998837,0.0,0.0,False,False,normal,0.0,9.383938880906147,rest
2539,0.25389999999998836,0.0,0.0,False,False,normal,0.0,9.384367501039533,rest
2540,0.25399999999998835,0.0,0.0,False,False,normal,0.0,9.384797387015144,rest
2541,0.25409999999998834,0.0,0.0,False,False,normal,0.0,9.385229526407734,rest
2542,0.2541999999999883,0.0,0.0,False,False,normal,0.0,9.385664596367562,rest
2543,0.2542999999999883,0.0,0.0,False,False,normal,0.0,9.386100001327547,rest
2544,0.2543999999999883,0.0,0.0,False,False,normal,0.0,9.386534132952674,rest
2545,0.2544999999999883,0.0,0.0,False,False,normal,0.0,9.386966705951405,rest
2546,0.2545999999999883,0.0,0.0,False,False,normal,0.0,9.387398361300056,rest
2547,0.25469999999998827,0.0,0.0,False,False,normal,0.0,9.387830199921279,rest
2548,0.25479999999998826,0.0,0.0,False,False,normal,0.0,9.388263394762904,rest
2549,0.25489999999998825,0.0,0.0,False,False,normal,0.0,9.388698930242207,rest
2550,0.25499999999998824,0.0,0.0,False,False,normal,0.0,9.389137475080005,rest
2551,0.2550999999999882,0.0,0.0,False,False,normal,0.0,9.389576453615108,rest
2552,0.2551999999999882,0.0,0.0,False,False,normal,0.0,9.39001426013016,rest
2553,0.2552999999999882,0.0,0.0,False,False,normal,0.0,9.39045057909507,rest
2554,0.2553999999999882,0.0,0.0,False,False,normal,0.0,9.390886001911612,rest
2555,0.2554999999999882,0.0,0.0,False,False,normal,0.0,9.39132157582219,rest
2556,0.25559999999998817,0.0,0.0,False,False,normal,0.0,9.391758426986826,rest
2557,0.25569999999998816,0.0,0.0,False,False,normal,0.0,9.39219750541363,rest
2558,0.25579999999998815,0.0,0.0,False,False,normal,0.0,9.392639458357397,rest
2559,0.25589999999998814,0.0,0.0,False,False,normal,0.0,9.393081743534538,rest
2560,0.2559999999999881,0.0,0.0,False,False,normal,0.0,9.39352277592346,rest
2561,0.2560999999999881,0.0,0.0,False,False,normal,0.0,9.393962226944579,rest
2562,0.2561999999999881,0.0,0.0,False,False,normal,0.0,9.394400651397318,rest
2563,0.2562999999999881,0.0,0.0,False,False,normal,0.0,9.394839049834276,rest
2564,0.2563999999999881,0.0,0.0,False,False,normal,0.0,9.39527850244409,rest
2565,0.25649999999998807,0.0,0.0,False,False,normal,0.0,9.395719920449716,rest
2566,0.25659999999998806,0.0,0.0,False,False,normal,0.0,9.396163921710242,rest
2567,0.25669999999998805,0.0,0.0,False,False,normal,0.0,9.396608001651067,rest
2568,0.25679999999998804,0.0,0.0,False,False,normal,0.0,9.397050595376392,rest
2569,0.256899999999988,0.0,0.0,False,False,normal,0.0,9.397491356844364,rest
2570,0.256999999999988,0.0,0.0,False,False,normal,0.0,9.397930798023296,rest
2571,0.257099999999988,0.0,0.0,False,False,normal,0.0,9.398369866079356,rest
2572,0.257199999999988,0.0,0.0,False,False,normal,0.0,9.398809588852188,rest
2573,0.257299999999988,0.0,0.0,False,False,normal,0.0,9.399250833361224,rest
